new_cases_smoothed_per_million,new_tests_smoothed_per_thousand,people_fully_vaccinated_per_hundred,stringency_index,gdp_per_capita,human_development_index,diabetes_prevalence,life_expectancy,hospital_beds_per_thousand,temparature,rainfall,retail,grocery,transit,work,park,resident,median_age,Population_14,Population_65,Population_density,Mortality_rate_infant,Current health expenditure,Surface area,Unemployment,PM2.5,International migrant stock,houseshold_size,democracy,Asia,date2,location
8.697,6.588,15.75,68.06,44648.71,0.944,5.07,83.44,3.84,14.4173913,2.972853186,-11.80769231,7.277777778,-44.52941176,-4.841216216,-19.09424084,9.912820513,37.9,19.29242502,16.21305807,3.339440225,3.1,9.28459835,7741220,6.61,8.550324401,28.21840969,2.55,0.787,0,63,Australia
8.952,6.714,16.19,68.06,44648.71,0.944,5.07,83.44,3.84,13.44938017,1.465833333,-11.9255814,7.090425532,-44.77906977,-6.141891892,-26.89528796,10.30693069,37.9,19.29242502,16.21305807,3.339440225,3.1,9.28459835,7741220,6.61,8.550324401,28.21840969,2.55,0.787,0,64,Australia
9.223,6.841,16.63,68.06,44648.71,0.944,5.07,83.44,3.84,13.06989691,0.629888268,-10.28703704,7.546391753,-44.71764706,-5.94295302,-25.72307692,10.4009901,37.9,19.29242502,16.21305807,3.339440225,3.1,9.28459835,7741220,6.61,8.550324401,28.21840969,2.55,0.787,0,65,Australia
9.91,6.967,17.1,68.06,44648.71,0.944,5.07,83.44,3.84,13.13477366,0.253481894,-9.023148148,8.668421053,-44.38690476,-5.686868687,-16.15957447,10.02926829,37.9,19.29242502,16.21305807,3.339440225,3.1,9.28459835,7741220,6.61,8.550324401,28.21840969,2.55,0.787,0,66,Australia
10.642,7.107,17.55,68.06,44648.71,0.944,5.07,83.44,3.84,13.21280992,0.346376812,-17.67699115,7.015384615,-50.25433526,-7.810810811,-19.905,13.63265306,37.9,19.29242502,16.21305807,3.339440225,3.1,9.28459835,7741220,6.61,8.550324401,28.21840969,2.55,0.787,0,67,Australia
10.775,7.248,17.88,68.06,44648.71,0.944,5.07,83.44,3.84,13.0798768,0.902359882,-19.38565022,3.769230769,-57.59493671,-17.60504202,-14.76255708,13.38636364,37.9,19.29242502,16.21305807,3.339440225,3.1,9.28459835,7741220,6.61,8.550324401,28.21840969,2.55,0.787,0,68,Australia
11.179,7.389,18.04,68.06,44648.71,0.944,5.07,83.44,3.84,13.82613169,0.821449275,-21.20588235,-1.341463415,-59.76821192,-21.95575221,-20.47887324,12.18103448,37.9,19.29242502,16.21305807,3.339440225,3.1,9.28459835,7741220,6.61,8.550324401,28.21840969,2.55,0.787,0,69,Australia
12.043,7.67,18.46,68.06,44648.71,0.944,5.07,83.44,3.84,14.61769547,1.202240896,-18.60576923,4.488764045,-49.18235294,-8.698305085,-20.69430052,11.84183673,37.9,19.29242502,16.21305807,3.339440225,3.1,9.28459835,7741220,6.61,8.550324401,28.21840969,2.55,0.787,0,70,Australia
12.675,7.467,18.97,68.06,44648.71,0.944,5.07,83.44,3.84,15.61646091,1.16961326,-16.13888889,4.67539267,-48.79881657,-8.581081081,-22.63492063,11.75247525,37.9,19.29242502,16.21305807,3.339440225,3.1,9.28459835,7741220,6.61,8.550324401,28.21840969,2.55,0.787,0,71,Australia
13.062,7.528,19.48,68.06,44648.71,0.944,5.07,83.44,3.84,15.36583851,2.139393939,-15.05581395,5.010309278,-48.67647059,-8.875838926,-24.25,12.18226601,37.9,19.29242502,16.21305807,3.339440225,3.1,9.28459835,7741220,6.61,8.550324401,28.21840969,2.55,0.787,0,72,Australia
13.666,7.788,20,71.76,44648.71,0.944,5.07,83.44,3.84,14.4686722,0.492696629,-13.82191781,6.736842105,-47.65680473,-8.393939394,-12.55851064,11.67647059,37.9,19.29242502,16.21305807,3.339440225,3.1,9.28459835,7741220,6.61,8.550324401,28.21840969,2.55,0.787,0,73,Australia
14.442,7.851,20.54,71.76,44648.71,0.944,5.07,83.44,3.84,14.27359667,0.520289855,-11.84513274,8.155440415,-47.75595238,-5.665540541,-9.74742268,12.01015228,37.9,19.29242502,16.21305807,3.339440225,3.1,9.28459835,7741220,6.61,8.550324401,28.21840969,2.55,0.787,0,74,Australia
11.169,49.167,32.02,60.19,45436.686,0.922,6.35,81.54,7.37,17.37746479,4.360283688,-5.848837209,12.73958333,0.360465116,-11.73469388,39.72972973,1.913978495,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,25,Austria
11.801,48.176,32.59,60.19,45436.686,0.922,6.35,81.54,7.37,17.9106383,2.360714286,-5.457831325,5.557894737,5.388888889,-5.778947368,81.71428571,-2.32,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,26,Austria
10.821,46.501,32.81,60.19,45436.686,0.922,6.35,81.54,7.37,19.21690141,1.846043165,2.549295775,6,15.20588235,-6.397849462,76.61538462,-3.471698113,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,27,Austria
10.332,47.332,33.23,60.19,45436.686,0.922,6.35,81.54,7.37,21.82183099,0.63,-2.306666667,13.94565217,0.903614458,-11.1122449,71.10344828,-0.595744681,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,28,Austria
9.873,41.729,33.94,60.19,45436.686,0.922,6.35,81.54,7.37,21.39503546,2.727142857,-5.435897436,13.07446809,-1.404761905,-12.98979592,64.46666667,0.212765957,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,29,Austria
8.957,40.171,34.88,60.19,45436.686,0.922,6.35,81.54,7.37,15.86830986,7.014184397,-0.842105263,16.83157895,-0.592592593,-12.36734694,31.90322581,0.414893617,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,30,Austria
8.72,41.183,35.88,49.07,45436.686,0.922,6.35,81.54,7.37,13.6084507,2.358865248,2.734177215,20.91578947,6.337349398,-10.63265306,29.51515152,1.255319149,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,31,Austria
8.736,38.146,36.88,49.07,45436.686,0.922,6.35,81.54,7.37,15.0070922,0.519148936,3.360465116,20.35416667,8.094117647,-10.70408163,50.85294118,0.870967742,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,32,Austria
7.425,36.982,37.44,49.07,45436.686,0.922,6.35,81.54,7.37,17.4035461,1.101438849,1.792682927,7.882978723,22.36111111,-4.915789474,97.20588235,-3.213333333,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,33,Austria
7.52,40.905,37.74,49.07,45436.686,0.922,6.35,81.54,7.37,17.01985816,8.915,11.01428571,12.4375,23.50769231,-7.193548387,57.8,-1.230769231,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,34,Austria
7.788,39.238,38.09,49.07,45436.686,0.922,6.35,81.54,7.37,17.6,1.570503597,11.26666667,23.26966292,7.726190476,-15.41836735,82.5862069,0.510638298,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,35,Austria
8.657,39.182,38.74,49.07,45436.686,0.922,6.35,81.54,7.37,21.23617021,0.741007194,7.337662338,20.80851064,9.452380952,-16.44897959,103.16,-0.425531915,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,36,Austria
9.415,39.889,39.53,49.07,45436.686,0.922,6.35,81.54,7.37,20.57234043,1.547857143,7.657894737,23.75789474,6.827160494,-17.48979592,87.40740741,0.265957447,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,37,Austria
10.332,40.324,40.35,49.07,45436.686,0.922,6.35,81.54,7.37,20.73404255,13.44642857,1.5625,17.48421053,3.821428571,-16.52040816,51.8125,1.446808511,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,38,Austria
11.406,41.191,41.13,49.07,45436.686,0.922,6.35,81.54,7.37,17.75035461,3.671428571,8.117647059,21.22916667,4.741176471,-17.36734694,67.26470588,1.161290323,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,39,Austria
12.496,42.296,41.59,49.07,45436.686,0.922,6.35,81.54,7.37,18.40638298,1.870714286,2.108433735,7.873684211,26.65277778,-5.810526316,111.0606061,-4.333333333,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,40,Austria
13.823,39.305,41.83,49.07,45436.686,0.922,6.35,81.54,7.37,16.78439716,6.745714286,6.583333333,16.05882353,20.60606061,-10.05376344,66.88372093,-2.134615385,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,41,Austria
15.592,39.211,42.15,49.07,45436.686,0.922,6.35,81.54,7.37,18.76666667,0.131428571,6.684210526,17.01111111,-0.988095238,-25.15306122,100.2222222,0.095744681,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,42,Austria
17.709,39.197,42.77,49.07,45436.686,0.922,6.35,81.54,7.37,20.7,6.627857143,3.428571429,18.39361702,-5.78313253,-25.21428571,70.34615385,2.311827957,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,43,Austria
21.263,38.34,43.51,49.07,45436.686,0.922,6.35,81.54,7.37,16.91071429,11.97971014,8.605263158,20.73684211,-5.25,-25.12244898,64.82758621,2.677419355,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,44,Austria
24.202,43.821,44.05,49.07,45436.686,0.922,6.35,81.54,7.37,16.08705036,4.096402878,6.294871795,16.90526316,-2.746987952,-24.74489796,56.21875,1.861702128,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,45,Austria
27.014,44.268,44.78,49.07,45436.686,0.922,6.35,81.54,7.37,17.25642857,2.247857143,2.287356322,14.27368421,1.19047619,-25.19387755,62.375,1.892473118,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,46,Austria
30.947,44.195,45.23,49.07,45436.686,0.922,6.35,81.54,7.37,17.14326241,31.27642857,-3.488095238,8.063157895,7.842857143,-12.875,28.66666667,0.878378378,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,47,Austria
33.538,44.139,45.48,49.07,45436.686,0.922,6.35,81.54,7.37,17.84255319,14.37928571,-1.847222222,4.058823529,18.53030303,-13.30107527,45.72727273,0.288461538,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,48,Austria
34.66,43.292,45.72,49.07,45436.686,0.922,6.35,81.54,7.37,19.00283688,1.260144928,8.540540541,16.91111111,-0.023529412,-27.18367347,96.25925926,1.521276596,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,49,Austria
36.208,44.871,46.12,49.07,45436.686,0.922,6.35,81.54,7.37,17.50283688,1.691970803,10.59459459,18.95744681,-1.890243902,-26.82653061,121.125,1.451612903,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,50,Austria
37.772,45.336,46.76,49.07,45436.686,0.922,6.35,81.54,7.37,17.75673759,0.004347826,10.55405405,17.0106383,1.195121951,-26.20408163,127.16,0.095744681,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,51,Austria
40.078,39.18,47.36,49.07,45436.686,0.922,6.35,81.54,7.37,18.23333333,0.683453237,7.615384615,16.64893617,1.409638554,-26.02040816,113.5,0.489361702,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,52,Austria
40.884,38.722,48,49.07,45436.686,0.922,6.35,81.54,7.37,18.80141844,0.288405797,4.220930233,10.70212766,3.8,-27.15306122,110.3870968,0.784946237,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,53,Austria
39.904,38.571,48.48,49.07,45436.686,0.922,6.35,81.54,7.37,19.8751773,7.670503597,0.109756098,3.741935484,23.69565217,-7.147368421,116.6666667,-3.893333333,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,54,Austria
40.046,38.535,48.74,49.07,45436.686,0.922,6.35,81.54,7.37,19.43546099,6.18705036,13.48571429,19.29411765,28.16666667,-8.225806452,85.24324324,-2.711538462,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,55,Austria
40.821,38.569,48.99,49.07,45436.686,0.922,6.35,81.54,7.37,19.25390071,4.851824818,12.22222222,17.18888889,-1.564705882,-31.24489796,97.95833333,2.829787234,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,56,Austria
41.626,37.107,49.52,49.07,45436.686,0.922,6.35,81.54,7.37,19.5248227,1.421014493,14.91780822,16.92473118,-2.142857143,-30.48979592,130.0416667,2.623655914,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,57,Austria
43.538,38.919,50.07,49.07,45436.686,0.922,6.35,81.54,7.37,19.86879433,6.564233577,11.17105263,14.95698925,-3.304878049,-30.55102041,94.44444444,3.117021277,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,58,Austria
44.343,38.975,50.48,49.07,45436.686,0.922,6.35,81.54,7.37,19.14428571,0.36350365,11.92307692,13.17021277,6.265060241,-30.01020408,123.2592593,0.829787234,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,59,Austria
46.271,41.52,51.01,49.07,45436.686,0.922,6.35,81.54,7.37,20.19071429,8.868115942,4.360465116,12.09473684,5.464285714,-30.06122449,99.93548387,2.096774194,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,60,Austria
49.256,41.013,51.35,49.07,45436.686,0.922,6.35,81.54,7.37,18.56857143,12.20072993,3.771084337,7.925531915,35.07246377,-9.536842105,92.08571429,-1.733333333,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,61,Austria
51.152,40.75,51.63,49.07,45436.686,0.922,6.35,81.54,7.37,15.31928571,20.03014706,0.7,13,26.47761194,-16,34.97826087,0.784313725,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,62,Austria
51.973,41.073,51.9,49.07,45436.686,0.922,6.35,81.54,7.37,14.80425532,2.783333333,19.77777778,22.58241758,3.107142857,-35.10204082,118,2.925531915,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,63,Austria
52.337,40.009,52.34,49.07,45436.686,0.922,6.35,81.54,7.37,15.23617021,4.054676259,16.1369863,19.23655914,-1.265060241,-35.26530612,132.3333333,3.860215054,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,64,Austria
52.969,37.753,52.76,49.07,45436.686,0.922,6.35,81.54,7.37,14.59361702,8.077142857,19.93243243,22.59574468,-2.536585366,-35.32653061,96.57692308,4.225806452,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,65,Austria
53,39.678,53.13,49.07,45436.686,0.922,6.35,81.54,7.37,14.30425532,12.21294964,13.67948718,19.16842105,-3.720930233,-35.53061224,91.53333333,5.419354839,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,66,Austria
53.774,36.741,53.57,49.07,45436.686,0.922,6.35,81.54,7.37,15.74326241,1.097857143,9.488372093,12.41052632,6.25,-34.57142857,119.4333333,3.11827957,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,67,Austria
54.864,37.43,53.85,49.07,45436.686,0.922,6.35,81.54,7.37,17.95177305,5.435,5.06097561,3.193548387,32.89855072,-8.705263158,138.4242424,-4.066666667,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,68,Austria
56.46,37.384,54.1,49.07,45436.686,0.922,6.35,81.54,7.37,16.03829787,6.419285714,18.73913043,8.1875,35.24615385,-12.04255319,83.42105263,-1.5,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,69,Austria
57.819,36.903,54.23,49.07,45436.686,0.922,6.35,81.54,7.37,17.05886525,2.902142857,19.67605634,21.96666667,4.578313253,-32.64285714,139.6666667,2.372340426,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,70,Austria
61.152,37.215,54.63,49.07,45436.686,0.922,6.35,81.54,7.37,19.2070922,1.02173913,18.95890411,20.70212766,4.256097561,-31.97959184,177.8695652,1.957446809,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,71,Austria
66.049,36.919,55.01,56.02,45436.686,0.922,6.35,81.54,7.37,19.61714286,0.798571429,20.89041096,22.43617021,5.207317073,-32.30612245,160.875,1.510638298,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,72,Austria
71.499,36.645,55.29,56.02,45436.686,0.922,6.35,81.54,7.37,20.13900709,0.002142857,14.3164557,16.82105263,6.168674699,-32.28571429,147.7692308,1.117021277,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,73,Austria
78.482,36.514,55.53,56.02,45436.686,0.922,6.35,81.54,7.37,21.41134752,2.074820144,7.627906977,16.25263158,8.705882353,-32.13265306,131.3448276,1.838709677,44.4,14.41217677,19.20400364,108.0611367,2.8,10.32559872,83879,5.77,12.47796673,17.46572625,2.27,0.758,0,74,Austria
51.887,3.489,33.14,50.93,42658.576,0.931,4.29,81.63,5.64,15.18333333,0.934782609,4.142857143,18.64285714,-11.5,-23.07142857,87.85714286,6.214285714,41.8,17.03397082,19.25423286,381.6379458,2.7,10.31865311,30530,6.01,12.88651847,12.28353319,2.34,0.821,0,25,Belgium
41.657,3.58,33.58,50.93,42658.576,0.931,4.29,81.63,5.64,17.79166667,0.795652174,-1.357142857,11.07142857,2.142857143,8.285714286,92.07142857,1.142857143,41.8,17.03397082,19.25423286,381.6379458,2.7,10.31865311,30530,6.01,12.88651847,12.28353319,2.34,0.821,0,26,Belgium
37.592,3.62,33.64,50.93,42658.576,0.931,4.29,81.63,5.64,19.104,10.57391304,18.42857143,25.21428571,10.78571429,13.71428571,94.35714286,-1.5,41.8,17.03397082,19.25423286,381.6379458,2.7,10.31865311,30530,6.01,12.88651847,12.28353319,2.34,0.821,0,27,Belgium
47.135,3.779,34.12,50.93,42658.576,0.931,4.29,81.63,5.64,18.42608696,6.308695652,13.92857143,19.71428571,-14.71428571,-27.57142857,80.92307692,5.857142857,41.8,17.03397082,19.25423286,381.6379458,2.7,10.31865311,30530,6.01,12.88651847,12.28353319,2.34,0.821,0,28,Belgium
55.449,4.078,34.71,50.93,42658.576,0.931,4.29,81.63,5.64,17.33913043,12.98636364,14.35714286,22.71428571,-16.42857143,-26,80.69230769,5.357142857,41.8,17.03397082,19.25423286,381.6379458,2.7,10.31865311,30530,6.01,12.88651847,12.28353319,2.34,0.821,0,29,Belgium
49.984,4.436,35.12,50.93,42658.576,0.931,4.29,81.63,5.64,13.64782609,13.04347826,7.357142857,15.57142857,-20.07142857,-25.07142857,39.85714286,4.785714286,41.8,17.03397082,19.25423286,381.6379458,2.7,10.31865311,30530,6.01,12.88651847,12.28353319,2.34,0.821,0,30,Belgium
48.842,4.83,35.54,50.93,42658.576,0.931,4.29,81.63,5.64,14.01666667,0.573913043,17.71428571,25.14285714,-16.57142857,-31.92857143,88.64285714,6.857142857,41.8,17.03397082,19.25423286,381.6379458,2.7,10.31865311,30530,6.01,12.88651847,12.28353319,2.34,0.821,0,31,Belgium
49.517,5.235,35.9,50.93,42658.576,0.931,4.29,81.63,5.64,16.5,0,7.214285714,22.21428571,-13.78571429,-31.14285714,111,5.142857143,41.8,17.03397082,19.25423286,381.6379458,2.7,10.31865311,30530,6.01,12.88651847,12.28353319,2.34,0.821,0,32,Belgium
49.517,5.442,36.35,50.93,42658.576,0.931,4.29,81.63,5.64,18.19583333,4.534782609,-4.071428571,7.5,-2.571428571,3,77.85714286,1.714285714,41.8,17.03397082,19.25423286,381.6379458,2.7,10.31865311,30530,6.01,12.88651847,12.28353319,2.34,0.821,0,33,Belgium
49.517,5.562,36.41,50.93,42658.576,0.931,4.29,81.63,5.64,16.916,11.74347826,14.57142857,20.57142857,1.428571429,7.071428571,63,0.214285714,41.8,17.03397082,19.25423286,381.6379458,2.7,10.31865311,30530,6.01,12.88651847,12.28353319,2.34,0.821,0,34,Belgium
59.993,5.578,37.26,50.93,42658.576,0.931,4.29,81.63,5.64,16.02916667,4.22173913,18.64285714,22.71428571,-20.92857143,-36.71428571,97,7.428571429,41.8,17.03397082,19.25423286,381.6379458,2.7,10.31865311,30530,6.01,12.88651847,12.28353319,2.34,0.821,0,35,Belgium
55.94,5.447,38.08,50.93,42658.576,0.931,4.29,81.63,5.64,17.4,1.782608696,17.57142857,23.21428571,-19.85714286,-35.14285714,105,7.357142857,41.8,17.03397082,19.25423286,381.6379458,2.7,10.31865311,30530,6.01,12.88651847,12.28353319,2.34,0.821,0,36,Belgium
73.244,5.328,39.15,50.93,42658.576,0.931,4.29,81.63,5.64,17.30833333,0.226086957,15.35714286,15.14285714,-16.07142857,-33.64285714,125.6428571,4.928571429,41.8,17.03397082,19.25423286,381.6379458,2.7,10.31865311,30530,6.01,12.88651847,12.28353319,2.34,0.821,0,37,Belgium
80.957,5.252,40.28,50.93,42658.576,0.931,4.29,81.63,5.64,17.15833333,2.213043478,14.21428571,21.07142857,-19.21428571,-35.14285714,106.8571429,7.142857143,41.8,17.03397082,19.25423286,381.6379458,2.7,10.31865311,30530,6.01,12.88651847,12.28353319,2.34,0.821,0,38,Belgium
88.325,5.147,41.26,50.93,42658.576,0.931,4.29,81.63,5.64,16.66086957,0.065217391,5.642857143,17.57142857,-16.57142857,-34.5,117.3571429,6.285714286,41.8,17.03397082,19.25423286,381.6379458,2.7,10.31865311,30530,6.01,12.88651847,12.28353319,2.34,0.821,0,39,Belgium
88.325,5.209,42.21,50.93,42658.576,0.931,4.29,81.63,5.64,16.6,9.530434783,-6.428571429,6.714285714,-5.714285714,0.5,68,1.714285714,41.8,17.03397082,19.25423286,381.6379458,2.7,10.31865311,30530,6.01,12.88651847,12.28353319,2.34,0.821,0,40,Belgium
